L1_code,L1_name,L2_code,L2_name,L3_code,L3_name,L4_code,L4_name,address,lat,lng,ne_lat,ne_lng,sw_lat,sw_lng
28,Telangana,535,Medak,4465,Doultabad,573117,Begumpet,Begumpet  Telangana 502334  India,17.8505,78.5685,17.8611,78.579,17.8312,78.558
28,Telangana,535,Medak,4465,Doultabad,573118,Appaipalle,Appaipalle  Telangana 502334  India,17.8649,78.5747,17.8696,78.5802,17.856,78.5584
28,Telangana,535,Medak,4465,Doultabad,573119,Waddepalle,Waddepalle  Telangana 502334  India,17.8795,78.5803,17.8943,78.6017,17.866,78.5586
28,Telangana,535,Medak,4465,Doultabad,573120,Ankireddipalli,Ankireddipalli  Telangana  India,17.8754,78.6087,17.8869,78.6188,17.8636,78.5998
28,Telangana,535,Medak,4465,Doultabad,573121,Ramasagar,Ramasagar  Telangana  India,17.8963,78.6172,17.9092,78.6354,17.8573,78.5863
28,Telangana,535,Medak,4465,Doultabad,573122,Ramaram,Ramaram  Telangana  India,17.9183,78.5945,17.9329,78.6118,17.8906,78.5701
28,Telangana,535,Medak,4465,Doultabad,573123,Tirmalapur,Tirmalapur  Telangana  India,17.941,78.5831,17.9559,78.6113,17.9249,78.5583
28,Telangana,535,Medak,4465,Doultabad,573124,Chandampalle,,,,,,,
28,Telangana,535,Medak,4465,Doultabad,573125,Kothapalle,Kothapalli  Telangana 502278  India,17.9189,78.6299,17.922,78.6336,17.9163,78.6257
28,Telangana,535,Medak,4465,Doultabad,573126,Chinna Masanpalle,Chinna Masanpalle  Telangana 502278  India,17.9186,78.6484,17.9328,78.6598,17.906,78.6427
28,Telangana,535,Medak,4465,Doultabad,573127,Arepalle (Sivar Bejgaon),Telangana 502278  India,17.8824,78.6796,17.9771,78.7501,17.7976,78.5587
28,Telangana,535,Medak,4465,Doultabad,573128,Lingareddipalle,Lingareddipalle  Telangana 502278  India,17.8945,78.637,17.9068,78.6516,17.888,78.6289
28,Telangana,535,Medak,4465,Doultabad,573129,Arepalle (Sivar Jaligaon),,,,,,,
28,Telangana,535,Medak,4466,Chegunta,573130,Narsingi,Narsingi  Telangana 502248  India,18.0439,78.4255,18.0491,78.4319,18.0374,78.419
28,Telangana,535,Medak,4466,Chegunta,573131,Narsampalle,Narsampalle  Telangana  India,18.0496,78.4468,18.0677,78.4637,18.0398,78.4365
28,Telangana,535,Medak,4466,Chegunta,573132,Vallabhapur,Vallabhapur  Telangana  India,18.0345,78.4382,18.0431,78.4565,18.0179,78.4217
28,Telangana,535,Medak,4466,Chegunta,573133,Bheemraopalle,Bheemraopalle  Telangana  India,18.0118,78.4496,18.0299,78.4815,17.9909,78.422
28,Telangana,535,Medak,4466,Chegunta,573134,Rukmapur,Rukmapur  Telangana  India,17.9905,78.4837,17.9982,78.5027,17.9799,78.4718
28,Telangana,535,Medak,4466,Chegunta,573135,Ibrahimpur,Ibrahimpur  Telangana  India,18.0063,78.5036,18.0362,78.5359,17.9878,78.4628
28,Telangana,535,Medak,4466,Chegunta,573136,Kistapur,Kistapur  Telangana 502102  India,18.0331,78.5121,18.0427,78.5231,18.0253,78.4962
28,Telangana,535,Medak,4466,Chegunta,573137,Pulamamidi,Pulimamidi  Telangana 502102  India,18.0474,78.526,18.0493,78.5289,18.0449,78.5224
28,Telangana,535,Medak,4466,Chegunta,573138,Bonal,Bonal  Telangana  India,18.0317,78.5377,18.0515,78.5528,17.9974,78.5258
28,Telangana,535,Medak,4466,Chegunta,573139,Kondapur [Bonal],Kondapur [Bonal]  Telangana 502102  India,18.0447,78.5604,18.0638,78.5798,18.0264,78.5488
28,Telangana,535,Medak,4466,Chegunta,573140,Upperpalle,Upperpalle  Telangana  India,18.0189,78.5689,18.0292,78.5789,18.0019,78.5545
28,Telangana,535,Medak,4466,Chegunta,573141,Govindapur,Govindapur  Telangana  India,17.9973,78.549,18.0358,78.5624,17.9788,78.532
28,Telangana,535,Medak,4466,Chegunta,573142,Gollapalle,Gollapalli  Telangana 502247  India,17.9673,78.5228,17.9689,78.5252,17.9656,78.5205
28,Telangana,535,Medak,4466,Chegunta,573143,Ramapur,Ramapur  Telangana 502247  India,17.9713,78.5036,17.9895,78.5453,17.9533,78.4882
28,Telangana,535,Medak,4466,Chegunta,573144,Ananthasagar,Ananthasagar  Telangana  India,17.9699,78.4809,17.9839,78.4923,17.9563,78.4681
28,Telangana,535,Medak,4466,Chegunta,573145,Ulli Thimmaipalle,Medak - Chegunta Rd  Chegunta  Telangana 502255  India,18.0016,78.361,18.033,78.4623,17.9687,78.2636
28,Telangana,535,Medak,4466,Chegunta,573146,Reddipalle,Telangana 502255  India,17.9487,78.4184,18.0428,78.5185,17.8363,78.3473
28,Telangana,535,Medak,4466,Chegunta,573147,Valloor,Valloor  Telangana 502286  India,17.988,77.6908,18.0045,77.7025,17.9753,77.6768
28,Telangana,535,Medak,4466,Chegunta,573148,Polampalle,Telangana 502247  India,17.9678,78.5434,18.0632,78.6966,17.8941,78.4712
28,Telangana,535,Medak,4466,Chegunta,573149,Wadiaram,Wadiaram  Telangana 502255  India,17.9588,78.4652,17.9637,78.4691,17.956,78.4604
28,Telangana,535,Medak,4466,Chegunta,573150,Chinna Shivnoor,Chinna Shivnoor  Telangana  India,17.9466,78.4809,17.9649,78.4958,17.9282,78.4548
28,Telangana,535,Medak,4466,Chegunta,573151,Makkarajpet,Makkarajpet  Telangana  India,17.9503,78.5192,17.9543,78.5251,17.9456,78.5165
28,Telangana,535,Medak,4466,Chegunta,573152,Chandaipet,Chandaipet  Telangana 502247  India,17.9301,78.5221,17.9361,78.527,17.9248,78.5168
28,Telangana,535,Medak,4466,Chegunta,573153,Pedda Shivnoor,Pedda Shivnoor  Telangana  India,17.9239,78.4922,17.9342,78.5113,17.9095,78.4783
28,Telangana,535,Medak,4466,Chegunta,573154,Pothamshetpalle,Pothamshetpalle  Telangana 502335  India,17.9143,78.478,17.9198,78.4887,17.9057,78.4661
28,Telangana,535,Medak,4466,Chegunta,573155,Chetlathimmaipalli,Chetlathimmaipalli  Telangana 502335  India,17.9006,78.4922,17.9145,78.5148,17.8848,78.4717
28,Telangana,535,Medak,4466,Chegunta,573156,Pothampalle,Telangana 502247  India,17.9678,78.5434,18.0632,78.6966,17.8941,78.4712
28,Telangana,535,Medak,4466,Chegunta,573157,Kasanpalle,Kasanpalle  Telangana 502247  India,17.9118,78.5349,17.9241,78.5431,17.9021,78.5255
28,Telangana,535,Medak,4466,Chegunta,573158,Chegunta (CT),Chegunta - Wadiaram Main Rd  Telangana 502255  India,17.961,78.4646,17.9783,78.4651,17.9411,78.4591
28,Telangana,535,Medak,4467,Shankarampet (R),573159,Khajapur,Khajapur  Telangana 502248  India,18.0592,78.3885,18.0626,78.392,18.0555,78.3844
28,Telangana,535,Medak,4467,Shankarampet (R),573160,Sankhapur,Sankhapur  Telangana 502248  India,18.0606,78.4112,18.0651,78.4133,18.0583,78.4061
28,Telangana,535,Medak,4467,Shankarampet (R),573161,Zapthishivnur,Telangana 502248  India,18.053,78.407,18.1098,78.4588,17.9763,78.3145
28,Telangana,535,Medak,4467,Shankarampet (R),573162,Kaslapur,,,,,,,
28,Telangana,535,Medak,4467,Shankarampet (R),573163,Mirzapalle,Mirzapali  Telangana 502248  India,18.0177,78.4148,18.0211,78.4184,18.0155,78.4115
28,Telangana,535,Medak,4467,Shankarampet (R),573164,Seripalle,Seripalle  Telangana 502248  India,18.0279,78.4134,18.0305,78.4159,18.0258,78.4111
28,Telangana,535,Medak,4467,Shankarampet (R),573165,Kamaram,Kamaram  Telangana 502248  India,17.9999,78.4091,18.001,78.4113,17.9987,78.4068
28,Telangana,535,Medak,4467,Shankarampet (R),573166,Madur,Madur  Telangana 502248  India,18.0111,78.3899,18.0406,78.4035,17.9826,78.3738
28,Telangana,535,Medak,4467,Shankarampet (R),573167,Korivipalle,Telangana 502248  India,18.053,78.407,18.1098,78.4588,17.9763,78.3145
28,Telangana,535,Medak,4467,Shankarampet (R),573168,Gajgatlapalle,Telangana 502248  India,18.053,78.407,18.1098,78.4588,17.9763,78.3145
28,Telangana,535,Medak,4467,Shankarampet (R),573169,Turkala Mohammedapur,Turkala Mohammedapur  Telangana 502117  India,18.0084,78.3444,18.0292,78.3581,17.9856,78.328
28,Telangana,535,Medak,4467,Shankarampet (R),573170,Shankaraj Kondapur,Shankaraj Kondapur  Telangana 502117  India,17.9734,78.3444,17.9901,78.3603,17.9511,78.3278
28,Telangana,535,Medak,4467,Shankarampet (R),573171,Gavalpalle,Gavalpalle  Telangana  India,17.9747,78.3672,17.9897,78.3856,17.9514,78.3471
28,Telangana,535,Medak,4467,Shankarampet (R),573172,Ambajipet,Ambajipet  Telangana 502248  India,17.9928,78.3892,17.9956,78.3908,17.9905,78.3863
28,Telangana,535,Medak,4467,Shankarampet (R),573173,Shankarampet (R),Shankarampet (R)  Telangana 502248  India,17.9845,78.4084,17.9901,78.4159,17.9803,78.3984
28,Telangana,535,Medak,4467,Shankarampet (R),573174,Chandampet,Chandampet  Telangana 502255  India,17.9686,78.4233,17.971,78.427,17.9668,78.4195
28,Telangana,535,Medak,4467,Shankarampet (R),573175,Chandapur,Medak - Yeldurthy Rd  Chandapur  Telangana 502117  India,17.9592,78.3776,17.9597,78.3786,17.9588,78.3753
28,Telangana,535,Medak,4467,Shankarampet (R),573176,Jangrai,Jangrai  Telangana  India,17.9397,78.3672,17.9563,78.3885,17.9332,78.3606
28,Telangana,535,Medak,4467,Shankarampet (R),573177,Suraram,Suraram  Telangana 502255  India,17.9425,78.4127,17.9629,78.437,17.919,78.3748
28,Telangana,535,Medak,4467,Shankarampet (R),573178,Dharpalle,Banswada Rd  Telangana 503310  India,18.2314,77.8283,18.2382,77.8318,18.2261,77.8255
28,Telangana,535,Medak,4468,Kulcharam,573179,Paithara,Paithara  Telangana 502381  India,17.958,78.0937,17.9707,78.1099,17.934,78.0803
28,Telangana,535,Medak,4468,Kulcharam,573180,Konapur,Konapur  Telangana 502381  India,17.9426,78.0795,17.9514,78.094,17.9365,78.0678
28,Telangana,535,Medak,4468,Kulcharam,573181,Etigadda Mohmdapur,Etigadda Mohmdapur  Telangana 502381  India,17.9309,78.0795,17.9388,78.0998,17.9206,78.0647
28,Telangana,535,Medak,4468,Kulcharam,573182,Yenigandla,Telangana 502381  India,17.932,78.145,17.9979,78.2315,17.9018,78.0552
28,Telangana,535,Medak,4468,Kulcharam,573183,Rangampet,Rangampet  Telangana 502381  India,17.9462,78.1151,17.9509,78.1212,17.943,78.11
28,Telangana,535,Medak,4468,Kulcharam,573184,Thukkapur,Thukkapur  Telangana  India,17.9622,78.1137,17.9748,78.1309,17.9505,78.1064
28,Telangana,535,Medak,4468,Kulcharam,573185,Sangaipet,Sangaipet  Telangana 502381  India,17.9567,78.1315,17.9591,78.1345,17.9537,78.1294
28,Telangana,535,Medak,4468,Kulcharam,573186,Variguntham,Variguntham  Telangana  India,17.9365,78.1707,17.9609,78.2046,17.922,78.1501
28,Telangana,535,Medak,4468,Kulcharam,573187,Serivariguntham,Serivariguntham  Telangana  India,17.9485,78.1764,17.9533,78.1839,17.9399,78.1627
28,Telangana,535,Medak,4468,Kulcharam,573188,Kulcharam,Medak - Narsapur Rd  Telangana  India,17.9546,78.1923,17.971,78.1998,17.939,78.1918
28,Telangana,535,Medak,4468,Kulcharam,573189,Chinnaghanpur,Chinna Ghanpur  Telangana 502381  India,17.9724,78.1607,17.9752,78.1656,17.9682,78.1569
28,Telangana,535,Medak,4468,Kulcharam,573190,Appajipalle,Appajipalle  Telangana  India,17.9685,78.1921,17.9758,78.1979,17.9646,78.1843
28,Telangana,535,Medak,4468,Kulcharam,573191,Venkatapur,Venkatapur  Telangana  India,17.8387,78.2807,17.8398,78.2824,17.8369,78.2788
28,Telangana,535,Medak,4468,Kulcharam,573192,Pothamsettipalle,Telangana 502109  India,17.8608,78.3159,18.0421,78.3687,17.818,78.1762
28,Telangana,535,Medak,4468,Kulcharam,573193,Kistapur,Kistapur  Telangana 502109  India,18.0037,78.2145,18.0071,78.2172,18.0002,78.2119
28,Telangana,535,Medak,4468,Kulcharam,573194,Rampur,Rampur  Telangana 502109  India,18.0017,78.2295,18.0032,78.2322,18.0003,78.2267
28,Telangana,535,Medak,4468,Kulcharam,573195,Amsanpalle,Amsanpalle  Telangana  India,17.961,78.2362,17.9779,78.257,17.9261,78.2208
28,Telangana,535,Medak,4468,Kulcharam,573196,Nainjalalpur,Nainjalalpur  Telangana  India,17.9452,78.2647,17.9677,78.2755,17.9345,78.2489
28,Telangana,535,Medak,4468,Kulcharam,573197,Kongode,Kongode  Telangana  India,17.9435,78.2846,17.9718,78.2922,17.9227,78.2707
28,Telangana,535,Medak,4468,Kulcharam,573198,Pothireddipalle,Pothireddipalle  Telangana  India,17.9219,78.2647,17.9398,78.2811,17.912,78.2388
28,Telangana,535,Medak,4468,Kulcharam,573199,Tummalapalle,Tummalapalle  Telangana  India,17.9291,78.2391,17.9334,78.2493,17.9188,78.2271
28,Telangana,535,Medak,4469,Tekmal,573200,Yelupugonda,Yelupugonda  Telangana 502302  India,18.0223,78.0024,18.0395,78.0252,18.0012,77.9845
28,Telangana,535,Medak,4469,Tekmal,573201,Bodagat,Bodagat  Telangana 502302  India,18.0476,77.9881,18.0581,78.0039,18.0334,77.9722
28,Telangana,535,Medak,4469,Tekmal,573202,Yellupet,Yellupet  Telangana 502302  India,18.0206,78.0224,18.0472,78.0362,18.0062,78.0035
28,Telangana,535,Medak,4469,Tekmal,573203,Shabad,Shabad  Telangana 502302  India,18.0309,78.0238,18.039,78.0279,18.0255,78.0187
28,Telangana,535,Medak,4469,Tekmal,573204,Yellampalle,Yellampalle  Telangana 502302  India,17.9984,78.0395,18.0089,78.045,17.9888,78.0314
28,Telangana,535,Medak,4469,Tekmal,573205,Hasanmohmadpalle,Hasanmohmadpalle  Telangana 502302  India,17.9823,78.0623,17.9929,78.0739,17.9709,78.0537
28,Telangana,535,Medak,4469,Tekmal,573206,Achannapalle,Telangana 502302  India,17.984,78.0424,18.0681,78.1105,17.9189,77.9342
28,Telangana,535,Medak,4469,Tekmal,573207,Yelkurthi,Yelkurthi  Telangana  India,17.9775,78.0795,17.9888,78.096,17.9655,78.0695
28,Telangana,535,Medak,4469,Tekmal,573208,Korampalle,Korampalle  Telangana  India,17.9539,78.0738,17.9686,78.0855,17.9388,78.0556
28,Telangana,535,Medak,4469,Tekmal,573209,Eklaspur,Eklaspur  Telangana 502302  India,17.9518,78.0395,17.9602,78.0556,17.9471,78.0247
28,Telangana,535,Medak,4469,Tekmal,573210,Tekmal,Tekmal  Telangana 502302  India,17.9733,78.0352,17.98,78.0417,17.9692,78.0275
28,Telangana,535,Medak,4469,Tekmal,573211,Tamploor,Tamploor  Telangana 502302  India,17.9873,78.0024,18.0062,78.0281,17.9681,77.9829
28,Telangana,535,Medak,4469,Tekmal,573212,Kadloor,Kadloor  Telangana 502302  India,17.9531,78.0138,17.9729,78.026,17.9376,77.9902
28,Telangana,535,Medak,4469,Tekmal,573213,Bodmatpalle,Telangana 502269  India,17.8822,77.9053,17.9756,77.9869,17.8138,77.7902
28,Telangana,535,Medak,4469,Tekmal,573214,Bardipur,Bardipur  Telangana  India,17.9338,78.0055,17.9451,78.0255,17.9093,77.9995
28,Telangana,535,Medak,4469,Tekmal,573215,Dadaipalle,Dadaipalle  Telangana 502270  India,17.9041,78.0224,17.9188,78.0283,17.8954,78.0107
28,Telangana,535,Medak,4469,Tekmal,573216,Malkapur,,,,,,,
28,Telangana,535,Medak,4469,Tekmal,573217,Palvancha,Palvancha  Telangana  India,17.9397,78.0338,17.9525,78.0578,17.9217,78.0205
28,Telangana,535,Medak,4469,Tekmal,573218,Dhannaram,Dhannaram  Telangana  India,17.9202,78.0481,17.9481,78.0783,17.9083,78.0235
28,Telangana,535,Medak,4469,Tekmal,573219,Kusangi,Kusangi  Telangana 502270  India,17.9,78.0388,17.9039,78.0418,17.8965,78.0341
28,Telangana,535,Medak,4470,Alladurg,573220,Alladurg,Medak-Sangareddy Rd  Andole  Telangana  India,17.8198,78.0739,17.8279,78.0755,17.8116,78.0737
28,Telangana,535,Medak,4470,Alladurg,573221,Appajipalle,Appajipalle  Telangana  India,17.9821,77.9653,17.9945,77.9844,17.9762,77.9476
28,Telangana,535,Medak,4470,Alladurg,573222,Mupparam,Mupparam  Telangana 502302  India,17.9633,77.991,17.9799,78.0022,17.9487,77.9795
28,Telangana,535,Medak,4470,Alladurg,573223,Mahammadapur,Medak - Bodmatpally Rd  Telangana  India,17.9459,77.9908,17.9482,77.9936,17.9436,77.9879
28,Telangana,535,Medak,4470,Alladurg,573224,Chilever,Telangana 502269  India,17.8822,77.9053,17.9756,77.9869,17.8138,77.7902
28,Telangana,535,Medak,4470,Alladurg,573225,Muslapur,Muslapur  Telangana  India,17.916,77.9796,17.9307,78.0107,17.9072,77.9611
28,Telangana,535,Medak,4470,Alladurg,573226,Bhahirandibba,Bhahirandibba  Telangana 502269  India,17.9286,77.9482,17.9417,77.9611,17.9174,77.9339
28,Telangana,535,Medak,4470,Alladurg,573227,Chevella,Chevella  Telangana 502269  India,17.9385,77.9123,17.9467,77.935,17.9242,77.9047
28,Telangana,535,Medak,4470,Alladurg,573228,Pothulaboguda,Pothulaboguda  Telangana 502269  India,17.9131,77.9339,17.9294,77.9471,17.8954,77.9063
28,Telangana,535,Medak,4470,Alladurg,573229,Gorrekal,Gorrekal  Telangana 502269  India,17.8993,77.8996,17.9135,77.9238,17.8733,77.8832
28,Telangana,535,Medak,4470,Alladurg,573230,Watpalle,Watpalle  Telangana  India,17.9064,77.8739,17.9146,77.8939,17.8941,77.8547
28,Telangana,535,Medak,4470,Alladurg,573231,Shahednagar @ Ghatpalle,Shahednagar at Ghatpalle  Telangana  India,17.8934,77.851,17.9027,77.8586,17.8839,77.8338
28,Telangana,535,Medak,4470,Alladurg,573232,Gowtapoor,Gowtapoor  Telangana 502269  India,17.8565,77.9139,17.8744,77.9275,17.8453,77.8981
28,Telangana,535,Medak,4470,Alladurg,573233,Palvatla,Palvatla  Telangana  India,17.8689,77.9253,17.8788,77.9423,17.8555,77.902
28,Telangana,535,Medak,4470,Alladurg,573234,Nagulapalle,Nagulapalle  Telangana  India,17.8864,77.9253,17.8999,77.9416,17.8766,77.9094
28,Telangana,535,Medak,4470,Alladurg,573235,Peddapur,Peddapur  Telangana  India,17.8934,77.991,17.9268,78.0183,17.8797,77.9382
28,Telangana,535,Medak,4470,Alladurg,573236,Buddaipalle,Buddaipalle  Telangana 502270  India,17.8796,77.981,17.887,77.996,17.8739,77.9699
28,Telangana,535,Medak,4470,Alladurg,573237,Bijilipur,Bijilipur  Telangana 502270  India,17.8796,77.9567,17.89,77.9713,17.871,77.9394
28,Telangana,535,Medak,4470,Alladurg,573238,Marvelly,Marvelly  Telangana  India,17.8556,77.9453,17.875,77.9633,17.8396,77.927
28,Telangana,535,Medak,4470,Alladurg,573239,Keroor,Keroor  Telangana 502270  India,17.8663,77.9767,17.8777,77.9925,17.8509,77.9622
28,Telangana,535,Medak,4471,Regode,573240,Pocharam,Pocharam  Telangana 502290  India,17.9625,77.8396,17.9683,77.8469,17.9557,77.8287
28,Telangana,535,Medak,4471,Regode,573241,Marpalle,Marpalle  Telangana  India,17.9742,77.8396,17.9891,77.8498,17.9637,77.8294
28,Telangana,535,Medak,4471,Regode,573242,Regode,Regode  Telangana  India,17.9756,77.8625,17.991,77.882,17.9587,77.8482
28,Telangana,535,Medak,4471,Regode,573243,Chowderpalle,Chowderpalle  Telangana  India,17.9924,77.851,18.0071,77.8585,17.9828,77.8363
28,Telangana,535,Medak,4471,Regode,573244,Kothwalpalle,Kothwalpalle  Telangana  India,17.9993,77.8682,18.0151,77.8784,17.9896,77.8522
28,Telangana,535,Medak,4471,Regode,573245,Timmapur,Timmapur  Telangana  India,17.9894,77.8967,18.002,77.9117,17.981,77.8762
28,Telangana,535,Medak,4471,Regode,573246,Venkatapur [Maktha],Venkatapur [Maktha]  Telangana  India,17.9837,77.8753,17.9918,77.8833,17.9756,77.8671
28,Telangana,535,Medak,4471,Regode,573247,Jangriyal,Jangriyal  Telangana  India,17.9712,77.8853,17.9799,77.8928,17.9597,77.8783
28,Telangana,535,Medak,4471,Regode,573248,R. Itikyal,R. Itikyal  Telangana 502269  India,17.9504,77.894,17.9632,77.9141,17.931,77.8853
28,Telangana,535,Medak,4471,Regode,573249,Medikunda,Medikunda  Telangana 502269  India,17.9195,77.8967,17.9349,77.9097,17.9074,77.883
28,Telangana,535,Medak,4471,Regode,573250,Dudiyal,Dudiyal  Telangana  India,17.9328,77.8767,17.9484,77.8889,17.9129,77.8612
28,Telangana,535,Medak,4471,Regode,573251,Dosapalle,Dosapalle  Telangana  India,17.9348,77.8625,17.9508,77.8768,17.9221,77.8478
28,Telangana,535,Medak,4471,Regode,573252,Kondapur,Kondapur  Telangana  India,17.9534,77.8796,17.9653,77.8859,17.9468,77.8743
28,Telangana,535,Medak,4471,Regode,573253,Burhanwadi,Burhanwadi  Telangana  India,17.9527,77.8682,17.961,77.8747,17.9467,77.8575
28,Telangana,535,Medak,4471,Regode,573254,Pyararam,Pyararam  Telangana 502290  India,17.9516,77.851,17.9651,77.8599,17.9328,77.8387
28,Telangana,535,Medak,4471,Regode,573255,Lingampalle,Lingampalle  Telangana 502290  India,17.9416,77.831,17.9567,77.845,17.9281,77.8179
28,Telangana,535,Medak,4471,Regode,573256,Sindole,Sindole  Telangana 502290  India,17.9436,77.8167,17.9545,77.8229,17.9354,77.8065
28,Telangana,535,Medak,4471,Regode,573257,Tatpalle,Tatpalle  Telangana 502290  India,17.9261,77.8167,17.9364,77.8318,17.9182,77.8038
28,Telangana,535,Medak,4471,Regode,573258,Gojwada,Gojwada  Telangana  India,17.919,77.8424,17.9335,77.865,17.8952,77.8257
28,Telangana,535,Medak,4471,Regode,573259,Puladugu,Puladugu  Telangana  India,17.8752,77.8396,17.8922,77.8506,17.8729,77.832
28,Telangana,535,Medak,4471,Regode,573260,Devenoor,Devenoor  Telangana 502269  India,17.8855,77.8653,17.8993,77.8735,17.8635,77.8504
28,Telangana,535,Medak,4471,Regode,573261,Bhootkur,Bhootkur  Telangana 502269  India,17.8835,77.8796,17.8955,77.8927,17.8646,77.8722
28,Telangana,535,Medak,4471,Regode,573262,Usrikpalle,Usrikpalle  Telangana 502269  India,17.8637,77.8882,17.8762,77.9041,17.8472,77.867
28,Telangana,535,Medak,4471,Regode,573263,Nirjipala,Nirjipala  Telangana 502269  India,17.8404,77.8882,17.8523,77.9035,17.8213,77.8666
28,Telangana,535,Medak,4471,Regode,573264,Khaderabad,Khaderabad  Telangana  India,17.8308,77.9225,17.8547,77.9559,17.8073,77.8879
28,Telangana,535,Medak,4472,Raikode,573265,Matoor,Manoor Bus Stop  Manoor  Telangana 502286  India,17.9808,77.7361,,,,
28,Telangana,535,Medak,4472,Raikode,573266,Khanjamalpur,,,,,,,
28,Telangana,535,Medak,4472,Raikode,573267,Itkepalle,Telangana 502257  India,17.827,77.7681,17.9241,77.873,17.7562,77.6672
28,Telangana,535,Medak,4472,Raikode,573268,Pampad,Pampad  Telangana  India,17.9083,77.7747,17.9233,77.801,17.8935,77.7669
28,Telangana,535,Medak,4472,Raikode,573269,Sirur,Sirur  Telangana  India,17.8839,77.7938,17.8962,77.8135,17.8731,77.7767
28,Telangana,535,Medak,4472,Raikode,573270,Mahbathpur,Telangana 502257  India,17.827,77.7681,17.9241,77.873,17.7562,77.6672
28,Telangana,535,Medak,4472,Raikode,573271,Shapur,Shapur  Telangana 502257  India,17.8887,77.7767,17.8998,77.7866,17.8817,77.7617
28,Telangana,535,Medak,4472,Raikode,573272,Jamalpur,,,,,,,
28,Telangana,535,Medak,4472,Raikode,573273,Nagwar,Nagwar  Telangana 502256  India,17.8821,77.7302,17.8842,77.7316,17.881,77.7286
28,Telangana,535,Medak,4472,Raikode,573274,Kushnoor,Kusnoor  Telangana 502257  India,17.8794,77.7116,17.8826,77.7138,17.8766,77.7098
28,Telangana,535,Medak,4472,Raikode,573275,Hulgera,Hulgera  Telangana 502256  India,17.8604,77.6873,17.862,77.6888,17.8589,77.6844
28,Telangana,535,Medak,4472,Raikode,573276,Shamshuddinpur,Shamshuddinpur  Telangana  India,17.8501,77.7195,17.8629,77.7279,17.8365,77.7095
28,Telangana,535,Medak,4472,Raikode,573277,Chimnapur,,,,,,,
28,Telangana,535,Medak,4472,Raikode,573278,Allapur,,,,,,,
28,Telangana,535,Medak,4472,Raikode,573279,Raikode,Raikode  Telangana 502257  India,17.8441,77.7624,17.8676,77.7774,17.8234,77.7373
28,Telangana,535,Medak,4472,Raikode,573280,Jamga (Khurd),Jamga Khurd  Telangana 502257  India,17.8592,77.771,17.8709,77.7903,17.8474,77.7523
28,Telangana,535,Medak,4472,Raikode,573281,Madhapur,,,,,,,
28,Telangana,535,Medak,4472,Raikode,573282,Doultabad,Doultabad  Telangana 502257  India,17.8705,77.8111,17.8762,77.8141,17.8674,77.7887
28,Telangana,535,Medak,4472,Raikode,573283,Peapalpalle,Peapalpalle  Telangana 502257  India,17.8586,77.8081,17.8678,77.8251,17.8397,77.7834
28,Telangana,535,Medak,4472,Raikode,573284,Moratga,Moratga  Telangana  India,17.87,77.817,17.8763,77.8258,17.8615,77.8134
28,Telangana,535,Medak,4472,Raikode,573285,Mamidipalle,Mamidipalle  Telangana  India,17.8569,77.8277,17.8634,77.8443,17.8491,77.8236
28,Telangana,535,Medak,4472,Raikode,573286,Indoor,Indur  Telangana  India,17.8499,77.8539,17.8654,77.8674,17.8329,77.8375
28,Telangana,535,Medak,4472,Raikode,573287,Mustafapur,Mustafapur  Telangana 502257  India,17.8315,77.8388,17.8336,77.8407,17.8294,77.8369
28,Telangana,535,Medak,4472,Raikode,573288,Karchal,Karchal  Telangana 502257  India,17.845,77.8224,17.8519,77.8419,17.8322,77.807
28,Telangana,535,Medak,4472,Raikode,573289,Mohammadapur,Mohammadapur  Telangana 502257  India,17.8413,77.7867,17.8573,77.8027,17.8337,77.7772
28,Telangana,535,Medak,4472,Raikode,573290,Nallampalle,Nallampalle  Telangana 502257  India,17.825,77.7824,17.8351,77.8022,17.8108,77.7682
28,Telangana,535,Medak,4472,Raikode,573291,Dharmapur,Dharmapur  Telangana 502257  India,17.8228,77.7481,17.8379,77.773,17.8088,77.7234
28,Telangana,535,Medak,4472,Raikode,573292,Yousufpur,Yousufpur  Telangana  India,17.7997,77.7967,17.821,77.8147,17.7692,77.778
28,Telangana,535,Medak,4472,Raikode,573293,Singitham,Singitham  Telangana 502257  India,17.7943,77.781,17.7978,77.7856,17.7905,77.7752
28,Telangana,535,Medak,4472,Raikode,573294,Raipalle [Patti Karchal],Raipalle [Patti Karchal]  Telangana 502257  India,17.8151,77.811,17.8279,77.8222,17.8065,77.7928
28,Telangana,535,Medak,4472,Raikode,573295,Naganpalle,Naganpalle  Telangana 502257  India,17.8275,77.8224,17.8425,77.8375,17.8103,77.8007
28,Telangana,535,Medak,4472,Raikode,573296,Hasnabad,Hasnabad  Telangana 502257  India,17.8042,77.8332,17.8063,77.8373,17.8026,77.8301
28,Telangana,535,Medak,4472,Raikode,573297,Kodoor,Kodoor  Telangana  India,17.8113,77.8519,17.8337,77.8897,17.8036,77.8479
28,Telangana,535,Medak,4472,Raikode,573298,Hudavandapur @ Narayanpalle,,,,,,,
28,Telangana,535,Medak,4472,Raikode,573299,Auranganagar (Patti Hasnabad),,,,,,,
28,Telangana,535,Medak,4472,Raikode,573300,Yenkepalle,Yenkepalle  Telangana  India,17.7926,77.8224,17.8092,77.8348,17.7767,77.812
