State,District,DT Name,CD Block,Town/Village,Ward,EB,Level,Name,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F
28,541,Khammam,0411,000000,0000,000000,CD BLOCK,Burgampahad,Urban,6033,22149,11252,10897,2431,1234,1197,4067,2035,2032,2623,1292,1331,15291,8403,6888,6858,2849,4009,8890,6490,2400,6614,5303,1311,92,87,5,896,452,444,132,114,18,5494,4650,844,2276,1187,1089,37,32,5,1259,499,760,39,29,10,941,627,314,1943,1032,911,35,30,5,1059,416,643,22,18,4,827,568,259,333,155,178,2,2,0,200,83,117,17,11,6,114,59,55,13259,4762,8497
28,541,Khammam,0411,579335,0000,000000,VILLAGE,Irvendi,Rural,492,1715,849,866,156,76,80,122,61,61,812,403,409,938,521,417,777,328,449,931,493,438,415,245,170,133,93,40,188,78,110,4,2,2,90,72,18,516,248,268,10,3,7,485,233,252,2,2,0,19,10,9,306,146,160,3,1,2,285,136,149,1,1,0,17,8,9,210,102,108,7,2,5,200,97,103,1,1,0,2,2,0,784,356,428
28,541,Khammam,0411,579336,0000,000000,VILLAGE,Mothepattinagar,Rural,301,1081,554,527,131,72,59,546,273,273,94,48,46,568,308,260,513,246,267,600,328,272,154,124,30,74,50,24,1,1,0,1,1,0,78,72,6,446,204,242,4,2,2,432,196,236,0,0,0,10,6,4,446,204,242,4,2,2,432,196,236,0,0,0,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,226,255
28,541,Khammam,0411,579337,0000,000000,VILLAGE,Nagineniprolu,Rural,1961,6839,3364,3475,651,333,318,1422,717,705,1144,573,571,4087,2252,1835,2752,1112,1640,3641,2033,1608,2730,1680,1050,312,248,64,1671,831,840,14,13,1,733,588,145,911,353,558,6,4,2,579,196,383,5,2,3,321,151,170,868,335,533,5,4,1,559,192,367,4,1,3,300,138,162,43,18,25,1,0,1,20,4,16,1,1,0,21,13,8,3198,1331,1867
28,541,Khammam,0411,579338,0000,000000,VILLAGE,Tekula,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,541,Khammam,0411,579339,0000,000000,VILLAGE,Krishna Sagar,Rural,491,2091,1242,849,239,117,122,409,210,199,1541,952,589,991,735,256,1100,507,593,1065,553,512,841,453,388,238,126,112,541,275,266,3,2,1,59,50,9,224,100,124,0,0,0,219,97,122,0,0,0,5,3,2,219,99,120,0,0,0,215,96,119,0,0,0,4,3,1,5,1,4,0,0,0,4,1,3,0,0,0,1,0,1,1026,689,337
28,541,Khammam,0411,579340,0000,000000,VILLAGE,Uppusaka,Rural,569,2074,1150,924,266,142,124,304,157,147,1683,949,734,871,612,259,1203,538,665,1352,675,677,1306,646,660,425,217,208,832,400,432,4,0,4,45,29,16,46,29,17,2,1,1,42,28,14,0,0,0,2,0,2,6,2,4,1,0,1,4,2,2,0,0,0,1,0,1,40,27,13,1,1,0,38,26,12,0,0,0,1,0,1,722,475,247
28,541,Khammam,0411,579341,0000,000000,VILLAGE,Pinapaka Pattinagar,Rural,477,1693,856,837,145,69,76,990,494,496,242,135,107,1085,637,448,608,219,389,956,506,450,801,452,349,222,132,90,415,185,230,0,0,0,164,135,29,155,54,101,14,2,12,123,38,85,1,0,1,17,14,3,124,38,86,9,2,7,100,25,75,1,0,1,14,11,3,31,16,15,5,0,5,23,13,10,0,0,0,3,3,0,737,350,387
28,541,Khammam,0411,579342,0000,000000,VILLAGE,Sompalle,Rural,343,1105,558,547,123,62,61,405,209,196,303,152,151,549,310,239,556,248,308,748,378,370,727,374,353,3,2,1,716,367,349,1,1,0,7,4,3,21,4,17,0,0,0,16,1,15,1,1,0,4,2,2,13,3,10,0,0,0,9,0,9,1,1,0,3,2,1,8,1,7,0,0,0,7,1,6,0,0,0,1,0,1,357,180,177
28,541,Khammam,0411,579343,0000,000000,VILLAGE,Morampalle,Rural,1950,7022,3521,3501,688,334,354,601,300,301,2846,1399,1447,3950,2250,1700,3072,1271,1801,3851,2031,1820,2967,1636,1331,573,378,195,1849,846,1003,90,69,21,455,343,112,884,395,489,44,28,16,761,316,445,7,4,3,72,47,25,865,389,476,44,28,16,747,311,436,6,4,2,68,46,22,19,6,13,0,0,0,14,5,9,1,0,1,4,1,3,3171,1490,1681
28,541,Khammam,0411,579344,0000,000000,VILLAGE,Nakirapeta,Rural,282,1074,531,543,127,60,67,26,9,17,768,380,388,477,278,199,597,253,344,688,346,342,457,285,172,153,108,45,256,137,119,2,2,0,46,38,8,231,61,170,6,3,3,219,57,162,1,0,1,5,1,4,173,37,136,6,3,3,165,33,132,0,0,0,2,1,1,58,24,34,0,0,0,54,24,30,1,0,1,3,0,3,386,185,201
28,541,Khammam,0411,579345,0000,000000,VILLAGE,Burgampahad,Rural,2750,10235,5078,5157,970,504,466,2021,971,1050,1118,617,501,6118,3348,2770,4117,1730,2387,5196,2971,2225,4079,2425,1654,776,580,196,2398,1115,1283,27,16,11,878,714,164,1117,546,571,78,53,25,809,335,474,31,18,13,199,140,59,936,456,480,76,52,24,675,272,403,7,3,4,178,129,49,181,90,91,2,1,1,134,63,71,24,15,9,21,11,10,5039,2107,2932
28,541,Khammam,0411,579346,0000,000000,VILLAGE,Seetharama Nagar,Rural,374,1332,665,667,129,63,66,507,256,251,214,109,105,741,417,324,591,248,343,750,438,312,358,244,114,151,115,36,116,63,53,4,3,1,87,63,24,392,194,198,2,0,2,375,181,194,0,0,0,15,13,2,392,194,198,2,0,2,375,181,194,0,0,0,15,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,227,355
28,541,Khammam,0411,579347,0000,000000,VILLAGE,Sridhara,Rural,677,2166,1061,1105,222,109,113,673,338,335,594,300,294,1147,630,517,1019,431,588,1076,592,484,782,432,350,47,43,4,664,333,331,0,0,0,71,56,15,294,160,134,10,9,1,274,144,130,0,0,0,10,7,3,289,157,132,10,9,1,271,143,128,0,0,0,8,5,3,5,3,2,0,0,0,3,1,2,0,0,0,2,2,0,1090,469,621
28,541,Khammam,0411,579348,0000,000000,VILLAGE,Gumpanapalle,Rural,59,179,79,100,16,3,13,0,0,0,0,0,0,92,46,46,87,33,54,125,52,73,125,52,73,0,0,0,124,51,73,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,27,27
28,541,Khammam,0411,579349,0000,000000,VILLAGE,Ganapavaram,Rural,174,580,288,292,84,49,35,556,278,278,0,0,0,311,183,128,269,105,164,401,201,200,400,201,199,23,14,9,374,185,189,0,0,0,3,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,87,92
28,541,Khammam,0411,579350,0000,000000,VILLAGE,Ibrahimpeta,Rural,133,400,207,193,39,26,13,176,92,84,0,0,0,206,121,85,194,86,108,261,140,121,258,137,121,77,48,29,147,62,85,8,7,1,26,20,6,3,3,0,0,0,0,2,2,0,1,1,0,0,0,0,3,3,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,67,72
28,541,Khammam,0411,579351,0000,000000,VILLAGE,Ravigudem [Big],Rural,830,2845,1418,1427,325,163,162,718,360,358,920,480,440,1319,742,577,1526,676,850,1803,937,866,1757,920,837,302,208,94,1345,635,710,1,0,1,109,77,32,46,17,29,4,2,2,37,10,27,1,1,0,4,4,0,35,14,21,2,1,1,28,8,20,1,1,0,4,4,0,11,3,8,2,1,1,9,2,7,0,0,0,0,0,0,1042,481,561
28,541,Khammam,0411,579352,0000,000000,TOWN,Sarapaka (CT),Urban,6033,22149,11252,10897,2431,1234,1197,4067,2035,2032,2623,1292,1331,15291,8403,6888,6858,2849,4009,8890,6490,2400,6614,5303,1311,92,87,5,896,452,444,132,114,18,5494,4650,844,2276,1187,1089,37,32,5,1259,499,760,39,29,10,941,627,314,1943,1032,911,35,30,5,1059,416,643,22,18,4,827,568,259,333,155,178,2,2,0,200,83,117,17,11,6,114,59,55,13259,4762,8497
28,541,Khammam,0412,000000,0000,000000,CD BLOCK,Palwancha,Total,8684,33673,17430,16243,3384,1734,1650,3398,1731,1667,15819,8507,7312,18256,10928,7328,15417,6502,8915,19132,9989,9143,17644,9448,8196,4983,3111,1872,9981,4306,5675,144,111,33,2536,1920,616,1488,541,947,79,28,51,1158,401,757,23,9,14,228,103,125,1263,441,822,63,19,44,976,329,647,18,7,11,206,86,120,225,100,125,16,9,7,182,72,110,5,2,3,22,17,5,14541,7441,7100
28,541,Khammam,0412,000000,0000,000000,CD BLOCK,Palwancha,Rural,8684,33673,17430,16243,3384,1734,1650,3398,1731,1667,15819,8507,7312,18256,10928,7328,15417,6502,8915,19132,9989,9143,17644,9448,8196,4983,3111,1872,9981,4306,5675,144,111,33,2536,1920,616,1488,541,947,79,28,51,1158,401,757,23,9,14,228,103,125,1263,441,822,63,19,44,976,329,647,18,7,11,206,86,120,225,100,125,16,9,7,182,72,110,5,2,3,22,17,5,14541,7441,7100
28,541,Khammam,0412,000000,0000,000000,CD BLOCK,Palwancha,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,541,Khammam,0412,579353,0000,000000,VILLAGE,Chandralagudem,Rural,292,1135,582,553,172,92,80,0,0,0,1111,568,543,415,242,173,720,340,380,740,378,362,737,376,361,234,227,7,498,146,352,0,0,0,5,3,2,3,2,1,1,1,0,2,1,1,0,0,0,0,0,0,3,2,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,204,191
28,541,Khammam,0412,579354,0000,000000,VILLAGE,Vulavanoor,Rural,793,3357,1712,1645,385,181,204,344,173,171,2275,1177,1098,1595,986,609,1762,726,1036,2074,1056,1018,1961,1003,958,917,583,334,994,388,606,8,5,3,42,27,15,113,53,60,2,0,2,90,42,48,0,0,0,21,11,10,109,53,56,2,0,2,86,42,44,0,0,0,21,11,10,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,1283,656,627
28,541,Khammam,0412,579355,0000,000000,VILLAGE,Karegattu,Rural,267,950,487,463,117,64,53,0,0,0,548,283,265,445,262,183,505,225,280,662,336,326,632,325,307,245,134,111,356,170,186,1,0,1,30,21,9,30,11,19,2,0,2,28,11,17,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,29,10,19,2,0,2,27,10,17,0,0,0,0,0,0,288,151,137
28,541,Khammam,0412,579356,0000,000000,VILLAGE,Yanambailu,Rural,750,3839,2447,1392,329,161,168,230,138,92,1570,1299,271,2612,1944,668,1227,503,724,1676,869,807,1207,654,553,274,148,126,685,326,359,8,3,5,240,177,63,469,215,254,11,5,6,409,181,228,4,2,2,45,27,18,425,195,230,5,1,4,377,169,208,2,1,1,41,24,17,44,20,24,6,4,2,32,12,20,2,1,1,4,3,1,2163,1578,585
28,541,Khammam,0412,579357,0000,000000,VILLAGE,Sarekal,Rural,68,235,119,116,20,13,7,0,0,0,79,44,35,95,50,45,140,69,71,163,87,76,159,86,73,124,63,61,27,16,11,2,2,0,6,5,1,4,1,3,2,1,1,2,0,2,0,0,0,0,0,0,3,0,3,1,0,1,2,0,2,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,72,32,40
28,541,Khammam,0412,579358,0000,000000,VILLAGE,Pandurangapuram,Rural,1352,4899,2462,2437,493,263,230,334,176,158,1244,647,597,2633,1510,1123,2266,952,1314,2794,1455,1339,2615,1379,1236,766,452,314,1450,605,845,39,36,3,360,286,74,179,76,103,17,8,9,149,59,90,3,2,1,10,7,3,100,42,58,15,7,8,78,32,46,2,1,1,5,2,3,79,34,45,2,1,1,71,27,44,1,1,0,5,5,0,2105,1007,1098
28,541,Khammam,0412,579359,0000,000000,VILLAGE,Suraram,Rural,446,1791,916,875,146,82,64,6,3,3,1291,645,646,892,534,358,899,382,517,1064,531,533,1053,526,527,59,49,10,881,393,488,3,3,0,110,81,29,11,5,6,5,3,2,5,2,3,0,0,0,1,0,1,7,4,3,5,3,2,2,1,1,0,0,0,0,0,0,4,1,3,0,0,0,3,1,2,0,0,0,1,0,1,727,385,342
28,541,Khammam,0412,579360,0000,000000,VILLAGE,Payakari Yanambylu,Rural,784,3005,1495,1510,326,179,147,224,112,112,2083,1042,1041,1478,839,639,1527,656,871,1781,933,848,1693,917,776,742,416,326,838,411,427,2,2,0,111,88,23,88,16,72,12,2,10,66,5,61,0,0,0,10,9,1,88,16,72,12,2,10,66,5,61,0,0,0,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224,562,662
28,541,Khammam,0412,579361,0000,000000,VILLAGE,Lakshmidevipalle,Rural,322,1213,594,619,133,67,66,230,112,118,395,189,206,891,472,419,322,122,200,493,309,184,353,290,63,12,11,1,38,22,16,6,4,2,297,253,44,140,19,121,6,1,5,46,3,43,6,0,6,82,15,67,140,19,121,6,1,5,46,3,43,6,0,6,82,15,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,285,435
28,541,Khammam,0412,579362,0000,000000,VILLAGE,Somulagudem,Rural,766,2889,1442,1447,283,132,151,235,120,115,1137,558,579,1786,1024,762,1103,418,685,1607,867,740,1392,810,582,224,129,95,794,376,418,13,8,5,361,297,64,215,57,158,8,2,6,170,42,128,5,0,5,32,13,19,204,52,152,7,1,6,166,40,126,3,0,3,28,11,17,11,5,6,1,1,0,4,2,2,2,0,2,4,2,2,1282,575,707
28,541,Khammam,0412,579363,0000,000000,VILLAGE,Rangapuram,Rural,173,665,340,325,61,38,23,14,7,7,599,310,289,329,195,134,336,145,191,376,183,193,368,179,189,147,72,75,139,43,96,2,0,2,80,64,16,8,4,4,1,1,0,6,2,4,0,0,0,1,1,0,5,3,2,0,0,0,4,2,2,0,0,0,1,1,0,3,1,2,1,1,0,2,0,2,0,0,0,0,0,0,289,157,132
28,541,Khammam,0412,579364,0000,000000,VILLAGE,Nagaram,Rural,1177,4320,2144,2176,363,189,174,473,225,248,1700,842,858,2416,1367,1049,1904,777,1127,2348,1241,1107,2171,1185,986,464,342,122,1284,505,779,44,36,8,379,302,77,177,56,121,5,2,3,149,35,114,4,4,0,19,15,4,158,47,111,5,2,3,137,32,105,4,4,0,12,9,3,19,9,10,0,0,0,12,3,9,0,0,0,7,6,1,1972,903,1069
28,541,Khammam,0412,579365,0000,000000,VILLAGE,Thogugudem,Rural,367,1353,662,691,159,71,88,43,24,19,1178,578,600,561,338,223,792,324,468,891,448,443,891,448,443,182,93,89,296,121,175,0,0,0,413,234,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,214,248
28,541,Khammam,0412,579366,0000,000000,VILLAGE,Repallewada,Rural,167,615,315,300,49,28,21,186,95,91,122,68,54,334,198,136,281,117,164,396,189,207,392,185,207,85,42,43,286,125,161,3,3,0,18,15,3,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,126,93
28,541,Khammam,0412,579367,0000,000000,VILLAGE,Koyagutta,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,541,Khammam,0412,579368,0000,000000,VILLAGE,Narayanarao Peta,Rural,116,413,204,209,22,11,11,192,103,89,3,2,1,267,142,125,146,62,84,233,122,111,220,115,105,65,37,28,130,59,71,4,1,3,21,18,3,13,7,6,0,0,0,11,7,4,0,0,0,2,0,2,3,0,3,0,0,0,1,0,1,0,0,0,2,0,2,10,7,3,0,0,0,10,7,3,0,0,0,0,0,0,180,82,98
28,541,Khammam,0412,579369,0000,000000,VILLAGE,Sangam,Rural,177,561,273,288,63,34,29,291,139,152,1,0,1,324,164,160,237,109,128,323,175,148,323,175,148,9,6,3,294,154,140,1,1,0,19,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,98,140
28,541,Khammam,0412,579370,0000,000000,VILLAGE,Danthelabora,Rural,577,2097,1056,1041,225,112,113,596,304,292,158,81,77,1070,591,479,1027,465,562,1276,680,596,1265,676,589,401,288,113,813,346,467,8,7,1,43,35,8,11,4,7,4,2,2,5,0,5,1,1,0,1,1,0,7,2,5,2,1,1,4,0,4,1,1,0,0,0,0,4,2,2,2,1,1,1,0,1,0,0,0,1,1,0,821,376,445
28,541,Khammam,0412,579371,0000,000000,VILLAGE,Gangadeviguppa,Rural,90,336,180,156,38,17,21,0,0,0,325,174,151,113,70,43,223,110,113,235,130,105,212,119,93,33,19,14,178,100,78,0,0,0,1,0,1,23,11,12,3,0,3,20,11,9,0,0,0,0,0,0,6,1,5,2,0,2,4,1,3,0,0,0,0,0,0,17,10,7,1,0,1,16,10,6,0,0,0,0,0,0,101,50,51
28,541,Khammam,0413,000000,0000,000000,CD BLOCK,Kothagudem,Total,27938,108372,54299,54073,10717,5479,5238,15737,7783,7954,35563,18122,17441,68136,37841,30295,40236,16458,23778,49024,29757,19267,37996,24141,13855,6242,3914,2328,15634,7396,8238,679,445,234,15441,12386,3055,11028,5616,5412,801,405,396,6472,2791,3681,301,158,143,3454,2262,1192,9378,4822,4556,752,379,373,5509,2386,3123,222,110,112,2895,1947,948,1650,794,856,49,26,23,963,405,558,79,48,31,559,315,244,59348,24542,34806
28,541,Khammam,0413,000000,0000,000000,CD BLOCK,Kothagudem,Rural,17732,68690,34675,34015,6978,3557,3421,9741,4853,4888,29308,15008,14300,39381,22484,16897,29309,12191,17118,34930,19548,15382,26559,15502,11057,5995,3732,2263,14263,6631,7632,483,315,168,5818,4824,994,8371,4046,4325,778,392,386,5719,2486,3233,225,115,110,1649,1053,596,7010,3398,3612,730,367,363,4864,2125,2739,171,85,86,1245,821,424,1361,648,713,48,25,23,855,361,494,54,30,24,404,232,172,33760,15127,18633
28,541,Khammam,0413,000000,0000,000000,CD BLOCK,Kothagudem,Urban,10206,39682,19624,20058,3739,1922,1817,5996,2930,3066,6255,3114,3141,28755,15357,13398,10927,4267,6660,14094,10209,3885,11437,8639,2798,247,182,65,1371,765,606,196,130,66,9623,7562,2061,2657,1570,1087,23,13,10,753,305,448,76,43,33,1805,1209,596,2368,1424,944,22,12,10,645,261,384,51,25,26,1650,1126,524,289,146,143,1,1,0,108,44,64,25,18,7,155,83,72,25588,9415,16173
28,541,Khammam,0413,579372,0000,000000,VILLAGE,Punukuduchelka,Rural,161,671,341,330,70,36,34,0,0,0,663,339,324,317,186,131,354,155,199,416,203,213,416,203,213,404,200,204,10,2,8,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,138,117
28,541,Khammam,0413,579373,0000,000000,VILLAGE,Bangaru Chelka,Rural,684,2829,1443,1386,342,179,163,368,193,175,2094,1067,1027,1437,826,611,1392,617,775,1728,887,841,1680,866,814,942,600,342,718,248,470,1,1,0,19,17,2,48,21,27,21,15,6,25,5,20,0,0,0,2,1,1,44,18,26,18,13,5,24,4,20,0,0,0,2,1,1,4,3,1,3,2,1,1,1,0,0,0,0,0,0,0,1101,556,545
28,541,Khammam,0413,579374,0000,000000,VILLAGE,Gollagudem,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,541,Khammam,0413,579375,0000,000000,VILLAGE,Gattumalla,Rural,691,2468,1211,1257,295,152,143,87,41,46,1750,861,889,1245,683,562,1223,528,695,1661,812,849,1402,696,706,668,334,334,709,345,364,1,1,0,24,16,8,259,116,143,19,7,12,231,104,127,7,3,4,2,2,0,248,111,137,19,7,12,227,102,125,0,0,0,2,2,0,11,5,6,0,0,0,4,2,2,7,3,4,0,0,0,807,399,408
28,541,Khammam,0413,579376,0000,000000,VILLAGE,Regalla,Rural,1261,5093,2713,2380,530,258,272,187,96,91,3479,1901,1578,2644,1711,933,2449,1002,1447,2827,1434,1393,2070,1128,942,790,488,302,999,480,519,168,83,85,113,77,36,757,306,451,28,16,12,603,240,363,21,2,19,105,48,57,675,282,393,26,15,11,531,222,309,18,1,17,100,44,56,82,24,58,2,1,1,72,18,54,3,1,2,5,4,1,2266,1279,987
28,541,Khammam,0413,579377,0000,000000,VILLAGE,Kunaram,Rural,36,138,67,71,19,11,8,1,0,1,116,59,57,54,30,24,84,37,47,87,43,44,5,3,2,2,1,1,0,0,0,1,1,0,2,1,1,82,40,42,13,13,0,66,26,40,0,0,0,3,1,2,18,15,3,13,13,0,2,1,1,0,0,0,3,1,2,64,25,39,0,0,0,64,25,39,0,0,0,0,0,0,51,24,27
28,541,Khammam,0413,579378,0000,000000,VILLAGE,Chatakonda ,Rural,704,2701,1320,1381,288,149,139,488,235,253,202,104,98,1746,917,829,955,403,552,1242,761,481,801,573,228,85,73,12,394,228,166,17,13,4,305,259,46,441,188,253,13,5,8,332,133,199,7,2,5,89,48,41,323,132,191,13,5,8,254,96,158,6,2,4,50,29,21,118,56,62,0,0,0,78,37,41,1,0,1,39,19,20,1459,559,900
28,541,Khammam,0413,579379,0000,000000,VILLAGE,Karukonda,Rural,2831,10751,5354,5397,1162,583,579,1474,740,734,5513,2765,2748,5871,3385,2486,4880,1969,2911,5715,3070,2645,3072,1898,1174,556,384,172,1400,662,738,80,45,35,1036,807,229,2643,1172,1471,495,231,264,1653,660,993,67,25,42,428,256,172,2097,919,1178,468,219,249,1278,497,781,52,17,35,299,186,113,546,253,293,27,12,15,375,163,212,15,8,7,129,70,59,5036,2284,2752
28,541,Khammam,0413,579380,0000,000000,VILLAGE,Singabhupalem,Rural,1514,5643,2844,2799,650,350,300,498,244,254,3388,1746,1642,2664,1540,1124,2979,1304,1675,3348,1654,1694,2886,1464,1422,824,501,323,1851,836,1015,28,18,10,183,109,74,462,190,272,36,18,18,363,143,220,9,6,3,54,23,31,386,160,226,28,15,13,306,118,188,6,5,1,46,22,24,76,30,46,8,3,5,57,25,32,3,1,2,8,1,7,2295,1190,1105
28,541,Khammam,0413,579381,0000,000000,VILLAGE,Sarvaram,Rural,1072,4315,2279,2036,470,240,230,20,9,11,4100,2169,1931,2055,1328,727,2260,951,1309,2119,1077,1042,1981,1017,964,373,230,143,1325,554,771,2,2,0,281,231,50,138,60,78,8,3,5,98,33,65,0,0,0,32,24,8,130,54,76,8,3,5,96,33,63,0,0,0,26,18,8,8,6,2,0,0,0,2,0,2,0,0,0,6,6,0,2196,1202,994
28,541,Khammam,0413,579382,0000,000000,VILLAGE,Penuballi (R),Rural,379,1210,600,610,123,57,66,460,228,232,285,135,150,574,326,248,636,274,362,764,392,372,734,375,359,51,35,16,602,281,321,8,8,0,73,51,22,30,17,13,0,0,0,17,6,11,1,0,1,12,11,1,30,17,13,0,0,0,17,6,11,1,0,1,12,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,208,238
28,541,Khammam,0413,579383,0000,000000,VILLAGE,Sujathanagar,Rural,2816,10654,5331,5323,1153,595,558,1308,650,658,3929,1968,1961,5797,3254,2543,4857,2077,2780,5737,3150,2587,4314,2490,1824,667,477,190,2775,1342,1433,45,28,17,827,643,184,1423,660,763,65,44,21,1052,446,606,23,12,11,283,158,125,1287,607,680,63,42,21,1004,430,574,17,9,8,203,126,77,136,53,83,2,2,0,48,16,32,6,3,3,80,32,48,4917,2181,2736
28,541,Khammam,0413,579384,0000,000000,VILLAGE,Raghavapuram,Rural,402,1559,790,769,153,85,68,366,191,175,395,205,190,909,499,410,650,291,359,950,474,476,940,471,469,166,86,80,692,322,370,21,18,3,61,45,16,10,3,7,1,1,0,8,1,7,0,0,0,1,1,0,10,3,7,1,1,0,8,1,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,316,293
28,541,Khammam,0413,579385,0000,000000,VILLAGE,Seethampeta,Rural,657,2628,1315,1313,298,151,147,156,81,75,2024,1012,1012,1380,827,553,1248,488,760,1467,728,739,1188,613,575,187,119,68,914,423,491,3,2,1,84,69,15,279,115,164,17,5,12,245,99,146,1,1,0,16,10,6,172,62,110,15,3,12,143,51,92,1,1,0,13,7,6,107,53,54,2,2,0,102,48,54,0,0,0,3,3,0,1161,587,574
28,541,Khammam,0413,579386,0000,000000,VILLAGE,Gareebpeta (R),Rural,595,2120,1044,1076,255,131,124,199,97,102,399,200,199,1093,605,488,1027,439,588,1235,641,594,1093,580,513,170,126,44,733,311,422,11,7,4,179,136,43,142,61,81,11,5,6,60,30,30,6,0,6,65,26,39,136,58,78,11,5,6,55,28,27,6,0,6,64,25,39,6,3,3,0,0,0,5,2,3,0,0,0,1,1,0,885,403,482
