State,District,DT Name,CD Block,Town/Village,Ward,EB,Level,Name,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F
28,550,Sri Potti Sriramulu Nellore,853,592264,0,0,VILLAGE,Nalabotlapalle,Rural,86,306,157,149,32,19,13,0,0,0,296,150,146,169,96,73,137,61,76,188,107,81,115,93,22,8,7,1,92,79,13,0,0,0,15,7,8,73,14,59,1,0,1,70,13,57,0,0,0,2,1,1,58,12,46,1,0,1,55,11,44,0,0,0,2,1,1,15,2,13,0,0,0,15,2,13,0,0,0,0,0,0,118,50,68
28,550,Sri Potti Sriramulu Nellore,853,592265,0,0,VILLAGE,Pathallapalle,Rural,67,238,126,112,19,10,9,0,0,0,12,6,6,169,100,69,69,26,43,127,83,44,79,74,5,28,26,2,15,14,1,16,16,0,20,18,2,48,9,39,15,3,12,27,2,25,1,0,1,5,4,1,30,7,23,10,2,8,14,1,13,1,0,1,5,4,1,18,2,16,5,1,4,13,1,12,0,0,0,0,0,0,111,43,68
28,550,Sri Potti Sriramulu Nellore,853,592266,0,0,VILLAGE,Palur,Rural,382,1363,671,692,139,70,69,433,217,216,237,123,114,656,366,290,707,305,402,738,429,309,624,420,204,179,147,32,386,235,151,1,1,0,58,37,21,114,9,105,17,0,17,92,7,85,0,0,0,5,2,3,97,7,90,13,0,13,79,5,74,0,0,0,5,2,3,17,2,15,4,0,4,13,2,11,0,0,0,0,0,0,625,242,383
28,550,Sri Potti Sriramulu Nellore,853,592267,0,0,VILLAGE,Ananthamadugu,Rural,508,1762,885,877,171,90,81,657,336,321,242,125,117,801,444,357,961,441,520,1125,615,510,1020,590,430,119,112,7,648,341,307,13,8,5,240,129,111,105,25,80,16,8,8,70,11,59,1,0,1,18,6,12,77,17,60,14,7,7,50,6,44,1,0,1,12,4,8,28,8,20,2,1,1,20,5,15,0,0,0,6,2,4,637,270,367
28,550,Sri Potti Sriramulu Nellore,854,0,0,0,CD BLOCK,Dakkili,Total,10846,40452,20174,20278,4394,2285,2109,11656,5661,5995,4976,2517,2459,20485,11557,8928,19967,8617,11350,19701,12157,7544,14173,10402,3771,4312,3978,334,6430,3935,2495,702,432,270,2729,2057,672,5528,1755,3773,408,220,188,4599,1271,3328,109,26,83,412,238,174,4674,1628,3046,378,209,169,3867,1187,2680,67,18,49,362,214,148,854,127,727,30,11,19,732,84,648,42,8,34,50,24,26,20751,8017,12734
28,550,Sri Potti Sriramulu Nellore,854,0,0,0,CD BLOCK,Dakkili,Rural,10846,40452,20174,20278,4394,2285,2109,11656,5661,5995,4976,2517,2459,20485,11557,8928,19967,8617,11350,19701,12157,7544,14173,10402,3771,4312,3978,334,6430,3935,2495,702,432,270,2729,2057,672,5528,1755,3773,408,220,188,4599,1271,3328,109,26,83,412,238,174,4674,1628,3046,378,209,169,3867,1187,2680,67,18,49,362,214,148,854,127,727,30,11,19,732,84,648,42,8,34,50,24,26,20751,8017,12734
28,550,Sri Potti Sriramulu Nellore,854,0,0,0,CD BLOCK,Dakkili,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,550,Sri Potti Sriramulu Nellore,854,592268,0,0,VILLAGE,Devulapalle,Rural,698,2957,1507,1450,388,208,180,552,284,268,118,65,53,1342,796,546,1615,711,904,1319,856,463,1193,822,371,84,78,6,487,315,172,8,5,3,614,424,190,126,34,92,6,3,3,41,9,32,1,0,1,78,22,56,108,30,78,6,3,3,38,9,29,1,0,1,63,18,45,18,4,14,0,0,0,3,0,3,0,0,0,15,4,11,1638,651,987
28,550,Sri Potti Sriramulu Nellore,854,592269,0,0,VILLAGE,Kothacheruvu,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,550,Sri Potti Sriramulu Nellore,854,592270,0,0,VILLAGE,Madhavaiahpalem,Rural,254,994,520,474,122,67,55,450,243,207,101,58,43,532,331,201,462,189,273,523,313,210,440,306,134,108,107,1,239,123,116,0,0,0,93,76,17,83,7,76,11,3,8,66,2,64,0,0,0,6,2,4,65,5,60,5,1,4,54,2,52,0,0,0,6,2,4,18,2,16,6,2,4,12,0,12,0,0,0,0,0,0,471,207,264
28,550,Sri Potti Sriramulu Nellore,854,592271,0,0,VILLAGE,Cherlopalle,Rural,8,25,11,14,4,2,2,0,0,0,25,11,14,7,3,4,18,8,10,15,7,8,15,7,8,2,2,0,13,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6
28,550,Sri Potti Sriramulu Nellore,854,592272,0,0,VILLAGE,Velikallu,Rural,517,1828,928,900,187,85,102,609,311,298,295,143,152,887,508,379,941,420,521,970,578,392,565,454,111,170,164,6,278,201,77,5,4,1,112,85,27,405,124,281,7,4,3,377,109,268,1,1,0,20,10,10,340,120,220,6,4,2,315,106,209,1,1,0,18,9,9,65,4,61,1,0,1,62,3,59,0,0,0,2,1,1,858,350,508
28,550,Sri Potti Sriramulu Nellore,854,592273,0,0,VILLAGE,Veera Kummara Yachasamudram,Rural,124,409,221,188,36,19,17,75,37,38,60,37,23,232,143,89,177,78,99,224,163,61,224,163,61,96,83,13,127,79,48,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,58,127
28,550,Sri Potti Sriramulu Nellore,854,592274,0,0,VILLAGE,Swarnayacha Samudram,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,550,Sri Potti Sriramulu Nellore,854,592275,0,0,VILLAGE,Marlagunta,Rural,285,1156,589,567,86,38,48,89,46,43,48,22,26,641,413,228,515,176,339,610,349,261,527,327,200,32,30,2,97,48,49,368,222,146,30,27,3,83,22,61,3,3,0,6,3,3,69,12,57,5,4,1,42,16,26,3,3,0,3,2,1,32,8,24,4,3,1,41,6,35,0,0,0,3,1,2,37,4,33,1,1,0,546,240,306
28,550,Sri Potti Sriramulu Nellore,854,592276,0,0,VILLAGE,Vembuluru,Rural,1043,3893,1961,1932,456,241,215,691,353,338,125,70,55,1733,1006,727,2160,955,1205,2202,1231,971,1955,1185,770,494,394,100,1121,551,570,26,16,10,314,224,90,247,46,201,0,0,0,227,28,199,3,3,0,17,15,2,77,36,41,0,0,0,60,21,39,0,0,0,17,15,2,170,10,160,0,0,0,167,7,160,3,3,0,0,0,0,1691,730,961
28,550,Sri Potti Sriramulu Nellore,854,592277,0,0,VILLAGE,Velampalle,Rural,232,785,384,401,68,32,36,0,0,0,389,193,196,307,168,139,478,216,262,413,259,154,408,254,154,80,79,1,322,170,152,0,0,0,6,5,1,5,5,0,0,0,0,1,1,0,0,0,0,4,4,0,5,5,0,0,0,0,1,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,125,247
28,550,Sri Potti Sriramulu Nellore,854,592278,0,0,VILLAGE,Gollavarigunta,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,550,Sri Potti Sriramulu Nellore,854,592279,0,0,VILLAGE,Kuppayapalem,Rural,174,758,373,385,86,44,42,102,49,53,61,29,32,409,232,177,349,141,208,368,223,145,340,223,117,78,77,1,121,23,98,30,17,13,111,106,5,28,0,28,0,0,0,27,0,27,1,0,1,0,0,0,25,0,25,0,0,0,24,0,24,1,0,1,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,390,150,240
28,550,Sri Potti Sriramulu Nellore,854,592280,0,0,VILLAGE,Vempativaripalle,Rural,26,102,53,49,10,3,7,0,0,0,0,0,0,60,35,25,42,18,24,58,31,27,58,31,27,15,10,5,41,20,21,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,22,22
28,550,Sri Potti Sriramulu Nellore,854,592281,0,0,VILLAGE,Dakkili,Rural,505,2433,1005,1428,166,87,79,1112,323,789,97,42,55,1654,689,965,779,316,463,822,545,277,728,499,229,207,174,33,296,156,140,0,0,0,225,169,56,94,46,48,3,0,3,70,36,34,0,0,0,21,10,11,85,40,45,3,0,3,64,32,32,0,0,0,18,8,10,9,6,3,0,0,0,6,4,2,0,0,0,3,2,1,1611,460,1151
28,550,Sri Potti Sriramulu Nellore,854,592282,0,0,VILLAGE,Kandalavaripalle,Rural,159,580,285,295,71,34,37,14,5,9,441,222,219,214,110,104,366,175,191,353,187,166,193,174,19,5,5,0,184,168,16,0,0,0,4,1,3,160,13,147,0,0,0,160,13,147,0,0,0,0,0,0,160,13,147,0,0,0,160,13,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,98,129
28,550,Sri Potti Sriramulu Nellore,854,592283,0,0,VILLAGE,Sanganapalle,Rural,326,1188,610,578,153,74,79,334,171,163,89,44,45,586,350,236,602,260,342,575,368,207,379,325,54,184,183,1,147,103,44,0,0,0,48,39,9,196,43,153,2,1,1,172,20,152,0,0,0,22,22,0,191,41,150,2,1,1,168,19,149,0,0,0,21,21,0,5,2,3,0,0,0,4,1,3,0,0,0,1,1,0,613,242,371
28,550,Sri Potti Sriramulu Nellore,854,592284,0,0,VILLAGE,Yellavajjulapalle,Rural,78,243,113,130,23,6,17,0,0,0,0,0,0,145,85,60,98,28,70,139,72,67,70,68,2,49,49,0,19,18,1,0,0,0,2,1,1,69,4,65,0,0,0,69,4,65,0,0,0,0,0,0,69,4,65,0,0,0,69,4,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,41,63
28,550,Sri Potti Sriramulu Nellore,854,592285,0,0,VILLAGE,Pathanalapadu,Rural,400,1440,715,725,168,88,80,486,244,242,317,159,158,654,361,293,786,354,432,681,448,233,639,445,194,166,154,12,379,223,156,2,2,0,92,66,26,42,3,39,0,0,0,42,3,39,0,0,0,0,0,0,33,1,32,0,0,0,33,1,32,0,0,0,0,0,0,9,2,7,0,0,0,9,2,7,0,0,0,0,0,0,759,267,492
28,550,Sri Potti Sriramulu Nellore,854,592286,0,0,VILLAGE,Kothanalapadu,Rural,82,271,144,127,34,19,15,183,95,88,0,0,0,78,53,25,193,91,102,121,77,44,6,4,2,0,0,0,3,3,0,0,0,0,3,1,2,115,73,42,0,0,0,112,70,42,0,0,0,3,3,0,52,49,3,0,0,0,51,48,3,0,0,0,1,1,0,63,24,39,0,0,0,61,22,39,0,0,0,2,2,0,150,67,83
28,550,Sri Potti Sriramulu Nellore,854,592287,0,0,VILLAGE,Bheemavaram,Rural,64,226,114,112,23,12,11,26,12,14,100,50,50,68,40,28,158,74,84,123,74,49,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,121,73,48,0,0,0,108,64,44,2,2,0,11,7,4,75,68,7,0,0,0,65,60,5,2,2,0,8,6,2,46,5,41,0,0,0,43,4,39,0,0,0,3,1,2,103,40,63
28,550,Sri Potti Sriramulu Nellore,854,592288,0,0,VILLAGE,Daggavolu,Rural,647,2354,1195,1159,292,168,124,523,270,253,135,68,67,1067,628,439,1287,567,720,1369,727,642,660,466,194,277,264,13,242,91,151,3,3,0,138,108,30,709,261,448,97,46,51,568,185,383,0,0,0,44,30,14,631,241,390,90,43,47,504,171,333,0,0,0,37,27,10,78,20,58,7,3,4,64,14,50,0,0,0,7,3,4,985,468,517
28,550,Sri Potti Sriramulu Nellore,854,592289,0,0,VILLAGE,Dandavolu Upparapalle,Rural,161,498,234,264,37,20,17,311,148,163,53,24,29,307,145,162,191,89,102,315,162,153,164,151,13,129,127,2,9,7,2,14,7,7,12,10,2,151,11,140,0,0,0,149,10,139,0,0,0,2,1,1,151,11,140,0,0,0,149,10,139,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,72,111
28,550,Sri Potti Sriramulu Nellore,854,592290,0,0,VILLAGE,Vengamanaidupalle,Rural,100,357,178,179,52,30,22,243,121,122,0,0,0,188,110,78,169,68,101,172,104,68,11,8,3,1,1,0,0,0,0,0,0,0,10,7,3,161,96,65,32,29,3,123,63,60,0,0,0,6,4,2,156,96,60,32,29,3,118,63,55,0,0,0,6,4,2,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,185,74,111
28,550,Sri Potti Sriramulu Nellore,854,592291,0,0,VILLAGE,Sreepuram,Rural,255,911,452,459,89,45,44,413,203,210,66,33,33,496,266,230,415,186,229,391,248,143,158,132,26,81,78,3,41,20,21,5,5,0,31,29,2,233,116,117,20,9,11,210,105,105,0,0,0,3,2,1,231,115,116,20,9,11,208,104,104,0,0,0,3,2,1,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,520,204,316
28,550,Sri Potti Sriramulu Nellore,854,592292,0,0,VILLAGE,Nadimpalle,Rural,137,596,319,277,65,41,24,160,80,80,33,21,12,298,173,125,298,146,152,206,168,38,199,164,35,88,88,0,79,51,28,0,0,0,32,25,7,7,4,3,2,2,0,3,1,2,0,0,0,2,1,1,7,4,3,2,2,0,3,1,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,151,239
28,550,Sri Potti Sriramulu Nellore,854,592293,0,0,VILLAGE,Dandavolu,Rural,164,500,243,257,64,35,29,146,73,73,127,63,64,203,112,91,297,131,166,280,143,137,139,128,11,45,44,1,71,69,2,0,0,0,23,15,8,141,15,126,0,0,0,130,8,122,0,0,0,11,7,4,11,7,4,0,0,0,7,3,4,0,0,0,4,4,0,130,8,122,0,0,0,123,5,118,0,0,0,7,3,4,220,100,120
28,550,Sri Potti Sriramulu Nellore,854,592294,0,0,VILLAGE,Koneswarabhatlapalle,Rural,162,563,283,280,62,33,29,231,122,109,104,48,56,257,144,113,306,139,167,306,160,146,24,17,7,10,10,0,0,0,0,0,0,0,14,7,7,282,143,139,2,1,1,279,142,137,0,0,0,1,0,1,282,143,139,2,1,1,279,142,137,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,123,134
28,550,Sri Potti Sriramulu Nellore,854,592295,0,0,VILLAGE,Mopuru,Rural,627,2315,1156,1159,211,120,91,650,337,313,316,168,148,1327,729,598,988,427,561,919,674,245,561,527,34,206,205,1,239,224,15,49,42,7,67,56,11,358,147,211,110,62,48,220,74,146,14,0,14,14,11,3,324,140,184,110,62,48,188,67,121,13,0,13,13,11,2,34,7,27,0,0,0,32,7,25,1,0,1,1,0,1,1396,482,914
28,550,Sri Potti Sriramulu Nellore,854,592296,0,0,VILLAGE,Chakalapalle,Rural,102,347,171,176,36,13,23,227,106,121,3,2,1,157,93,64,190,78,112,192,116,76,132,113,19,26,26,0,84,71,13,0,0,0,22,16,6,60,3,57,1,0,1,58,3,55,0,0,0,1,0,1,48,2,46,0,0,0,48,2,46,0,0,0,0,0,0,12,1,11,1,0,1,10,1,9,0,0,0,1,0,1,155,55,100
28,550,Sri Potti Sriramulu Nellore,854,592297,0,0,VILLAGE,Naidupalem,Rural,172,626,327,299,68,44,24,223,117,106,0,0,0,264,163,101,362,164,198,340,202,138,210,183,27,77,73,4,70,58,12,0,0,0,63,52,11,130,19,111,3,1,2,120,15,105,0,0,0,7,3,4,130,19,111,3,1,2,120,15,105,0,0,0,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,125,161
28,550,Sri Potti Sriramulu Nellore,854,592298,0,0,VILLAGE,Lingasamudram,Rural,412,1399,724,675,114,57,57,444,225,219,217,121,96,797,473,324,602,251,351,587,445,142,478,431,47,154,153,1,227,203,24,8,7,1,89,68,21,109,14,95,3,2,1,100,7,93,0,0,0,6,5,1,106,13,93,3,2,1,98,7,91,0,0,0,5,4,1,3,1,2,0,0,0,2,0,2,0,0,0,1,1,0,812,279,533
28,550,Sri Potti Sriramulu Nellore,854,592299,0,0,VILLAGE,Dattanagaram,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,550,Sri Potti Sriramulu Nellore,854,592300,0,0,VILLAGE,Attalasiddavaram,Rural,32,110,59,51,15,10,5,0,0,0,110,59,51,42,24,18,68,35,33,73,36,37,73,36,37,71,35,36,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,23,14
28,550,Sri Potti Sriramulu Nellore,854,592301,0,0,VILLAGE,Noothalacheruvu,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,550,Sri Potti Sriramulu Nellore,854,592302,0,0,VILLAGE,Althurupadu,Rural,340,1216,609,607,153,82,71,612,308,304,110,55,55,541,312,229,675,297,378,571,377,194,567,376,191,107,107,0,406,225,181,15,13,2,39,31,8,4,1,3,0,0,0,3,1,2,0,0,0,1,0,1,3,0,3,0,0,0,2,0,2,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,645,232,413
28,550,Sri Potti Sriramulu Nellore,854,592303,0,0,VILLAGE,Namasivayapuram,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,550,Sri Potti Sriramulu Nellore,854,592304,0,0,VILLAGE,Surayapalem,Rural,11,52,23,29,9,4,5,0,0,0,46,20,26,18,9,9,34,14,20,29,14,15,28,14,14,0,0,0,11,5,6,16,8,8,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,9,14
28,550,Sri Potti Sriramulu Nellore,854,592305,0,0,VILLAGE,Nagulapadu,Rural,173,637,320,317,73,31,42,312,157,155,58,32,26,288,185,103,349,135,214,380,202,178,124,122,2,106,106,0,8,8,0,0,0,0,10,8,2,256,80,176,24,23,1,226,53,173,0,0,0,6,4,2,240,72,168,22,21,1,212,47,165,0,0,0,6,4,2,16,8,8,2,2,0,14,6,8,0,0,0,0,0,0,257,118,139
28,550,Sri Potti Sriramulu Nellore,854,592306,0,0,VILLAGE,Thimmayapalem,Rural,185,717,366,351,92,50,42,277,138,139,202,100,102,387,233,154,330,133,197,303,220,83,301,218,83,40,40,0,152,118,34,89,43,46,20,17,3,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,146,268
28,550,Sri Potti Sriramulu Nellore,854,592307,0,0,VILLAGE,Palugodu,Rural,252,945,465,480,111,52,59,392,186,206,253,128,125,522,284,238,423,181,242,454,268,186,343,224,119,64,63,1,221,116,105,2,1,1,56,44,12,111,44,67,2,1,1,109,43,66,0,0,0,0,0,0,111,44,67,2,1,1,109,43,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,197,294
28,550,Sri Potti Sriramulu Nellore,854,592308,0,0,VILLAGE,Pedayachasamudram,Rural,167,615,310,305,78,37,41,159,85,74,13,6,7,264,157,107,351,153,198,311,176,135,181,167,14,81,81,0,20,16,4,0,0,0,80,70,10,130,9,121,3,1,2,125,8,117,0,0,0,2,0,2,73,8,65,3,1,2,69,7,62,0,0,0,1,0,1,57,1,56,0,0,0,56,1,55,0,0,0,1,0,1,304,134,170
28,550,Sri Potti Sriramulu Nellore,854,592309,0,0,VILLAGE,Nagavolu,Rural,242,951,477,474,61,28,33,148,69,79,51,20,31,543,310,233,408,167,241,363,282,81,275,244,31,123,123,0,65,55,10,3,3,0,84,63,21,88,38,50,9,7,2,79,31,48,0,0,0,0,0,0,85,37,48,8,6,2,77,31,46,0,0,0,0,0,0,3,1,2,1,1,0,2,0,2,0,0,0,0,0,0,588,195,393
28,550,Sri Potti Sriramulu Nellore,854,592310,0,0,VILLAGE,Cheekirenipalle,Rural,94,340,180,160,40,24,16,162,90,72,52,26,26,176,108,68,164,72,92,176,97,79,175,96,79,74,41,33,90,47,43,0,0,0,11,8,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,83,81
28,550,Sri Potti Sriramulu Nellore,854,592311,0,0,VILLAGE,Theerthampadu,Rural,524,1850,938,912,186,96,90,357,181,176,279,138,141,1083,609,474,767,329,438,831,575,256,740,535,205,355,313,42,235,126,109,54,30,24,96,66,30,91,40,51,1,1,0,61,15,46,2,1,1,27,23,4,79,36,43,1,1,0,52,14,38,2,1,1,24,20,4,12,4,8,0,0,0,9,1,8,0,0,0,3,3,0,1019,363,656
28,550,Sri Potti Sriramulu Nellore,854,592312,0,0,VILLAGE,Mahasamudram,Rural,147,556,279,277,88,43,45,64,29,35,87,47,40,255,158,97,301,121,180,300,158,142,121,107,14,51,51,0,51,41,10,1,1,0,18,14,4,179,51,128,56,13,43,115,33,82,1,1,0,7,4,3,146,49,97,46,12,34,93,33,60,0,0,0,7,4,3,33,2,31,10,1,9,22,0,22,1,1,0,0,0,0,256,121,135
28,550,Sri Potti Sriramulu Nellore,854,592313,0,0,VILLAGE,Thimmanagunta,Rural,17,57,28,29,0,0,0,0,0,0,0,0,0,33,20,13,24,8,16,25,14,11,11,8,3,6,6,0,4,1,3,0,0,0,1,1,0,14,6,8,5,5,0,8,0,8,0,0,0,1,1,0,10,3,7,3,3,0,7,0,7,0,0,0,0,0,0,4,3,1,2,2,0,1,0,1,0,0,0,1,1,0,32,14,18
28,550,Sri Potti Sriramulu Nellore,854,592314,0,0,VILLAGE,Chennasamudram,Rural,142,530,266,264,67,35,32,209,107,102,66,32,34,310,169,141,220,97,123,237,172,65,102,88,14,85,75,10,1,0,1,0,0,0,16,13,3,135,84,51,5,2,3,104,63,41,2,0,2,24,19,5,135,84,51,5,2,3,104,63,41,2,0,2,24,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,94,199
28,550,Sri Potti Sriramulu Nellore,854,592315,0,0,VILLAGE,Vedurugunta,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,550,Sri Potti Sriramulu Nellore,854,592316,0,0,VILLAGE,Chapalapalle,Rural,290,1009,493,516,135,65,70,385,197,188,141,61,80,568,319,249,441,174,267,584,298,286,277,244,33,102,101,1,88,81,7,4,3,1,83,59,24,307,54,253,0,0,0,239,29,210,13,6,7,55,19,36,307,54,253,0,0,0,239,29,210,13,6,7,55,19,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,195,230
28,550,Sri Potti Sriramulu Nellore,854,592317,0,0,VILLAGE,Matumadugu,Rural,316,1113,546,567,115,63,52,285,139,146,188,100,88,545,301,244,568,245,323,471,338,133,377,315,62,183,178,5,141,95,46,0,0,0,53,42,11,94,23,71,1,1,0,90,19,71,0,0,0,3,3,0,77,19,58,1,1,0,74,16,58,0,0,0,2,2,0,17,4,13,0,0,0,16,3,13,0,0,0,1,1,0,642,208,434
28,550,Sri Potti Sriramulu Nellore,855,0,0,0,CD BLOCK,Venkatagiri,Total,7472,27880,14140,13740,3295,1753,1542,8973,4512,4461,3840,1970,1870,13846,7945,5901,14034,6195,7839,13787,8386,5401,9427,6755,2672,3035,2478,557,4528,2886,1642,366,224,142,1498,1167,331,4360,1631,2729,417,200,217,3561,1223,2338,118,42,76,264,166,98,3344,1371,1973,400,192,208,2604,994,1610,107,35,72,233,150,83,1016,260,756,17,8,9,957,229,728,11,7,4,31,16,15,14093,5754,8339
